cus_id,comment_time,comment_star,cus_comment,kouwei,huanjing,fuwu,shopID
斑驳树影,2011-11-09 11:22,sml-str40,"周末的人真的是超级多！！！！要找个位子坐下都挺困难的~两个人要了个冰的双皮奶跟姜汁撞奶。吃完后就一感觉“腻”！冰的双皮奶味道还是不错的，不过如果可以的话还是要红豆双皮奶好了，应该不至于会这么腻！姜汁撞奶真的是不符合外地人的口味，有点难接受啊！忍着把他吃完，唉~不过冬天吃应该不错的吧~
                            

		                            收起评论",很好,很好,很好,518986
kikoの十七夜,2011-11-07 22:12,sml-str50,"逛上下九的时候顺路逛到的，环境不错，双皮奶的味道相当的暂，比之江浙茶餐厅里的，真是强太多了。肠粉也好棒了，不过一个人吃会觉得有点腻。总之，吃了还想吃，在离开广州之前，还要再去吃一次。广州人真幸福，有那么多好吃的。
                            

		                            收起评论",非常好,好,好,518986
陈菲狗,2011-11-06 22:22,sml-str40,老字号就是老字号，每次去都必须等位置，但真的值得一等，出名的小吃汇聚店，吃了还想再吃。希望能扩大店面减少等待时间。,好,好,一般,518986
橙色彩虹糖,"2011-11-05
  更新于2013-08-31 21:44",sml-str30,"无论变个时段，都非常多人。食物品种都几多，粥、粉、面、甜品、饮料样样都好好吃。最中意就是这里的双皮奶、鲜虾云吞、鱼皮、牛三星、姜撞奶、凤凰奶糊。最中意吃的就是双皮奶，又甜又滑又香浓，越吃越觉得美味，不过一大碗吃完都几腻。中意吃E度噶牛三星，比较爽脆，入味道。 鲜虾云吞面都不错，不过只有4个虾里面也没吃到多少虾咯。
                            

		                            收起评论",一般,一般,一般,518986
vivian,2011-11-05 09:42,sml-str40,餐厅是老牌餐厅了，记得小时候这餐厅都一直在，天天去都很多人，要搭台，推荐：姜撞奶 红豆双皮奶 牛三星汤 招牌双皮奶，都是我的至爱，味道很好，还有很多甜品，值得去尝尝啊,好,一般,好,518986
董宝宝麻麻,2011-11-04 23:40,sml-str40,我们吃遍了广州的甜品，还是觉得这家最地道，最好吃.....红豆椰汁双皮奶，绿豆沙都好吃到爆...他家的饭没吃过，下次要去吃吃看...,很好,很好,好,518986
老虎潜水,2011-11-04 17:59,sml-str30,"鲜虾云吞面真系差左好多好多, 牛三星还OK, 双皮奶是一如既往的太甜. 不过南信位置刚好在步行街中间,行过通常都想食D野,贵都有道理.",好,一般,差,518986
我也是王某某,2011-11-04 11:23,sml-str30,和朋友在附近吃了晚饭后，就来这里宵夜，不过这里很多人，等位等了很久，而且我们人多，更难等。不过这里的甜品真的挺好吃的，我点了个红豆牛奶西米露，不过红豆有点硬，如果再煮软一点就好了,好,一般,一般,518986
我只是一只小猫咪na,"2011-10-28
  更新于2011-11-10 22:42",sml-str40,人超多！没位子，买什么都要排队。第一次吃姜撞奶就是在这里，姜汁的辛辣，牛奶的甜美，融合出一种奇妙而愉悦的口感，很不错啊！双皮奶也很细腻柔滑，就是店里环境太乱，东西都是带走吃的。,很好,好,一般,518986
Yanice_Leung888,2011-10-28 09:31,sml-str30,"喺陶陶居斜对面,全日都好多人帮衬.坐老式台凳的.价钱越来越贵,不过人就越来越多!牛三星系每次必点的,味道几好,不过就比以前细碗咗,但又贵咗!好多甜品食...算系广州比较传统的粉面糖水店",一般,一般,一般,518986
WSXY为食学员,2011-10-24 17:59,sml-str30,"到上下九步行街逛了半日，中午时分，就在这家吃午餐。      里面环境还算不错，比较干净，但人很多，一楼全部满座，服务员指引我们上了二楼。      二楼地方比一楼浅窄，人也不少，一眼望去，也是满座，可见这家人气旺呀！      正好有人吃完离座，我们才有台就座，谁知还未坐定，服务员又带了三个人过来要同我们搭台。      先要去收银台买票：一碟鱼片肠粉，一碗酸辣牛三星河粉（大），一碗鲜虾云吞面（中），总共33.50元。      肠粉好薄皮，都算爽滑，鱼片也还新鲜；牛三星我没有吃几块，不太喜欢那种味道，基本都是LZ吃完啦；鲜虾云吞面就不及宝华面店的好食，云吞里面比较多淀粉，也难怪，因为这家是牛奶甜品专家嘛！当然是以甜品出名靓。
                            

		                            收起评论",好,好,好,518986
vinsomc,2011-10-24 10:55,sml-str30,驰名60几年嘎南信双皮奶名过于实，一D都唔好食！甜到漏，甘大个铺面，连个厕所都冇！！以后实唔帮衬啦！你还需要输入7个字,一般,差,一般,518986
财神女朋友,2011-10-23 22:35,sml-str30,"以前还是很喜欢来的，觉得双皮奶跟牛三星汤都是很好吃的，算是特色~一直忘记来写点评，谁知道这个星期带一个外地来的朋友尝试一下广州特色时，不仅环境一般，人很多，服务态度也太拽了吧···  害我还要不停地跟朋友解释说广州的其他地方的服务态度并不是都这样的···        我去买牛三星汤，居然说没有，后来还点了一个什么我不是很记得了，也没有··= =  最后点了双皮奶、姜撞奶、肠粉跟牛羊杂汤。    其他倒还好，就是差不多的样子，但是牛羊杂汤实在是稀···  料少到汗颜···      希望能够有所改进吧~ 毕竟算是广州特色老字号之一~  就这样让人放弃太可惜了···
                            

		                            收起评论",一般,一般,一般,518986
蛋糕妹妹2008,2011-10-23 01:56,sml-str40,去南信只吃甜品，各种双皮奶百吃不厌，牛三星一大碗也很爽，汤好喝啊，去上下九如果不进去吃点什么就觉得少了写什么，老字号请继续保持,很好,好,一般,518986
扭曲娃娃,2011-10-21 16:50,sml-str30,"他家人很多~~东西都偏甜。。。。。。。。特别是双皮奶。。。。作为一个甜食耐受能力很强的人都觉得甜了。。。可想而知。。。。只是他家名声比较大吧。。。个人觉得~有很多地方双皮奶都比这里的好~甜食耐受能力差的人~慎重。。。
                            

		                            收起评论",一般,一般,一般,518986
elainelql,2011-10-21 16:39,sml-str30,现在的南信，与之前相比，真是相差太远了；而且价格不菲，感觉有点不值了；味道而言，比一般的小吃店味道差不多，所以啊，除非无得选择，不然，不会去试了,好,一般,一般,518986
hwzcan,2011-10-20 22:33,sml-str50,呢度最好的是双皮奶，既有奶的香味，又有水蛋的口感，在舌头上略微停留一下，感受着它的美味，是一个不错的享受。另外牛三星也不错，适宜口痕的时候吃，呵呵！,非常好,很好,很好,518986
chan薯仔,2011-10-20 13:23,sml-str30,"之前都来吃过，中意距噶云吞。今次去同朋友吃，决定试下个双皮奶！拼台系必然噶事，我都觉得还好，最惨噶系同台噶一对情侣！简直叫人吃唔落野！系度互喂，仲要鬼咁肉酸！！炒牛河居然好21蚊！！！劲贵！！但系想试下距噶炒粉就试了，劲大碟！！可惜得过几粒牛肉，味道麻麻地啦~~唔会再叫下次！双皮奶第一口很好吃，第二口还好，跟住就觉得好滞，对于我依个唔中意吃甜野噶人来讲真系唔会想吃下次！不过，最让我惊喜噶系个莲子百合绿豆沙！好得！好掂！！好好吃~~~~料好足！！喜欢！！大爱~~~下次再来一定要再点！！仲有个猪肉丸粥同艇仔粥，都觉得麻麻地~~
                            

		                            收起评论",好,差,一般,518986
怀念波比,2011-10-19 08:35,sml-str50,广州城里最好的双皮奶，据说每天用新鲜的水牛奶做的，水 牛奶 是做好双皮奶的关键，南京多数就用牛奶来做，所以达不到那种效果。细腻滑爽，甜而不腻，不论何时去店里都是人声鼎沸的。到了广州一定要尝尝,非常好,好,好,518986
bee1379,2011-10-15 11:53,sml-str40,"已經晚上八、九點了【南信雙皮奶】一樣高朋滿座好不容易在二樓找到位置就趕緊坐了下來免得待會又為了  找不到位置苦惱【乾炒牛河】 RMB 21.-價格不便宜  味道上還不賴點它  是為了吃甜品前  先墊墊胃重頭戲還是放在【雙皮奶】RMB 9.5元  與  【姜撞奶】RMB 9.5元廣州老字號的【南信雙皮奶】果然名不虛傳【雙皮奶】  香！【姜撞奶】  滑！會讓人想再來一碗但是  價格似乎因應十一假期  又漲了我記得之前的價格大慨是 RMB 8.5桌上卻全換了新的價目表這...這....〉〈""摸摸圓圓脹脹的肚皮逛逛喧鬧的步行街  讓腸胃消化一下今天大致上  就完美地結束了
                            

		                            收起评论",很好,好,好,518986
BLUELEI,2011-10-11 22:01,sml-str30,"上下九美食之旅第四站，吃完牛杂想来这里吃一碗双皮奶。人满为患啊！在楼下收银台点了餐，上楼在最里面的角落里面找了两个位置，一个小圆桌，拼桌拼了三伙人。才发现台面上的菜单写的几个大字：10月1日-7日价目单，天！节假日价格还不一样啊！接下来真的是超级超级漫长的等待！等的都快睡着了！终于等到我们点的双皮奶和芝麻糊了，一尝相当的失望。双皮奶只是温热的，味道很一般，没有浓郁的奶香，芝麻糊也很一般。经过这么长时间的等待换来这么一般的味道，不值得哇！下次不会来了！
                            

		                            收起评论",一般,一般,一般,518986
supereva1231,2011-10-11 12:41,sml-str40,水牛奶太甜了热的不好       双皮奶也甜      唯一惊艳的是姜撞奶茶姜味很浓也不腻   凤凰奶胡也好吃的,好,一般,一般,518986
hanshuizibi,2011-10-11 10:28,sml-str30,双皮奶很好吃，就是太贵了。不知道平日是多少钱，国庆节一份红豆双皮奶居然要十块五，真是抢钱啊。不过很多本地人也吃得很欢，略微给我们一些安慰。,好,一般,一般,518986
Moroko,2011-10-10 22:53,sml-str50,"双皮奶啊~冰的热的都好吃~~就是人太太太多了啊！拼桌是一定的，不过味道的确很好！还碰到一个大老远自己一个人跑来吃双皮奶的广州老爷爷，哈哈，他还推荐这家楼上吃乳鸽~反正走过路过，一定进来吃一碗就是了，其他的东西也可以试试吃吃。反正味道好就是啦！
                            

		                            收起评论",非常好,一般,一般,518986
黑夜彩虹Fe,2011-10-10 12:12,sml-str40,"第一次吃杨枝甘露就是在这家店，简直让人欲罢不能啊啊啊啊！！招牌双皮奶、姜撞奶什么的都成了浮云。牛三星汤很多料，牛三星很鲜嫩，配上韭菜很有风味。至于肠粉个人觉得一般般，不是很滑，吃不到一半就觉得有点腻了= =哦另外一点是这里真的超多人的，无论早午晚都人气旺盛到爆棚，搭台是常有之事，等位也是司空见惯的=。=
                            

		                            收起评论",很好,一般,好,518986
